0,0,0,0,15,2019-04-24 19:13:44.712771
7,32,191,11,2019-04-24 19:14:29.735911
8,33,127,11,2019-04-24 19:15:15.017119
4,25,167,11,2019-04-24 19:15:56.500965
6,32,159,11,2019-04-24 19:16:42.408390
12,33,191,11,2019-04-24 19:17:29.076732
10,32,159,11,2019-04-24 19:18:12.946111
11,36,175,11,2019-04-24 19:18:53.553534
11,34,119,11,2019-04-24 19:19:31.573327
5,37,135,11,2019-04-24 19:20:16.893147
13,36,175,11,2019-04-24 19:21:03.294972
11,31,143,11,2019-04-24 19:21:42.792871
18,43,151,11,2019-04-24 19:22:28.735448
8,29,103,11,2019-04-24 19:23:15.362209
5,27,95,10,2019-04-24 19:23:54.844259
14,38,127,11,2019-04-24 19:24:33.772003
12,31,143,11,2019-04-24 19:25:08.980550
12,41,103,11,2019-04-24 19:25:44.089949
21,43,167,11,2019-04-24 19:26:22.453933
9,34,135,11,2019-04-24 19:27:00.459305
11,45,175,11,2019-04-24 19:27:49.219238
12,35,159,11,2019-04-24 19:28:34.897405
4,35,143,10,2019-04-24 19:29:19.399981
5,30,127,11,2019-04-24 19:30:01.935812
6,34,119,8,2019-04-24 19:30:43.199618
9,32,135,9,2019-04-24 19:31:25.755851
16,45,127,11,2019-04-24 19:32:08.171054
8,32,119,9,2019-04-24 19:32:45.085673
8,42,191,11,2019-04-24 19:33:32.355792
7,29,111,11,2019-04-24 19:34:12.970160
16,51,159,11,2019-04-24 19:35:04.400103
2,29,167,11,2019-04-24 19:35:44.011956
14,39,111,11,2019-04-24 19:36:29.468443
10,39,175,11,2019-04-24 19:37:17.625805
16,42,167,11,2019-04-24 19:38:02.669096
11,41,111,11,2019-04-24 19:38:47.631445
16,46,135,11,2019-04-24 19:39:35.693397
16,46,111,11,2019-04-24 19:40:26.441600
8,39,167,11,2019-04-24 19:41:09.717124
16,40,199,11,2019-04-24 19:41:51.368958
12,42,199,11,2019-04-24 19:42:39.170452
17,44,167,11,2019-04-24 19:43:25.702975
16,42,103,11,2019-04-24 19:44:10.878649
16,48,127,11,2019-04-24 19:44:47.012570
16,49,103,11,2019-04-24 19:45:31.018877
19,49,167,11,2019-04-24 19:46:17.863457
22,50,191,11,2019-04-24 19:47:08.179819
26,48,143,11,2019-04-24 19:47:49.347760
14,45,159,11,2019-04-24 19:48:33.097912
21,50,127,11,2019-04-24 19:49:20.181949
12,41,191,11,2019-04-24 19:50:08.827712
16,53,183,11,2019-04-24 19:50:52.781518
27,55,119,11,2019-04-24 19:51:32.305832
23,45,95,11,2019-04-24 19:52:18.399717
23,51,175,11,2019-04-24 19:53:01.747300
26,55,151,11,2019-04-24 19:53:46.793461
12,37,143,11,2019-04-24 19:54:31.963395
22,53,143,11,2019-04-24 19:55:16.506645
17,49,167,9,2019-04-24 19:56:04.559404
11,40,167,9,2019-04-24 19:56:42.688254
16,42,95,8,2019-04-24 19:57:25.831465
23,42,191,11,2019-04-24 19:58:13.128125
19,49,175,10,2019-04-24 19:58:56.519689
4,28,127,11,2019-04-24 19:59:38.912168
27,53,111,11,2019-04-24 20:00:17.574001
29,53,191,11,2019-04-24 20:01:05.724058
18,39,87,11,2019-04-24 20:01:46.091033
26,54,143,11,2019-04-24 20:02:28.392734
15,47,167,11,2019-04-24 20:03:18.764412
19,50,127,11,2019-04-24 20:04:07.607606
41,69,159,11,2019-04-24 20:04:52.177668
29,54,127,11,2019-04-24 20:05:33.060526
27,53,127,11,2019-04-24 20:06:22.632401
13,42,159,11,2019-04-24 20:07:09.446236
37,64,167,11,2019-04-24 20:07:52.284995
33,65,175,11,2019-04-24 20:08:32.909517
10,34,119,7,2019-04-24 20:09:17.033868
42,71,159,11,2019-04-24 20:10:05.398748
41,67,127,11,2019-04-24 20:10:55.275006
36,65,143,11,2019-04-24 20:11:38.029465
30,65,119,11,2019-04-24 20:12:25.515912
30,71,135,11,2019-04-24 20:13:13.380950
44,68,135,11,2019-04-24 20:13:59.974580
19,48,95,10,2019-04-24 20:14:38.121768
30,55,167,11,2019-04-24 20:15:22.056021
25,49,79,11,2019-04-24 20:16:05.390066
42,68,151,11,2019-04-24 20:16:55.817112
33,54,159,11,2019-04-24 20:17:34.537521
35,66,119,11,2019-04-24 20:18:20.176137
20,49,199,11,2019-04-24 20:19:06.751181
34,57,167,11,2019-04-24 20:19:53.565411
28,49,175,11,2019-04-24 20:20:32.018919
21,53,199,11,2019-04-24 20:21:23.079480
21,46,167,11,2019-04-24 20:22:08.223690
43,75,167,11,2019-04-24 20:22:57.580550
45,71,143,11,2019-04-24 20:23:42.892002
42,72,119,11,2019-04-24 20:24:31.832995
21,44,159,11,2019-04-24 20:25:16.862342
22,50,183,11,2019-04-24 20:26:05.554834
18,62,159,11,2019-04-24 20:26:47.779798
28,59,175,11,2019-04-24 20:27:41.461784
51,70,127,11,2019-04-24 20:28:30.348094
28,67,167,11,2019-04-24 20:29:15.787354
33,63,111,11,2019-04-24 20:30:02.098996
12,49,183,11,2019-04-24 20:30:51.832141
38,78,167,11,2019-04-24 20:31:43.754842
46,80,167,11,2019-04-24 20:32:30.553481
31,54,143,11,2019-04-24 20:33:09.320766
24,51,119,11,2019-04-24 20:33:55.705860
32,66,111,11,2019-04-24 20:34:45.008054
19,48,191,11,2019-04-24 20:35:35.958036
42,71,127,11,2019-04-24 20:36:12.961399
38,73,135,11,2019-04-24 20:37:01.158204
9,41,143,8,2019-04-24 20:37:48.089247
32,56,119,11,2019-04-24 20:38:29.891784
19,56,135,11,2019-04-24 20:39:12.129971
39,73,143,11,2019-04-24 20:39:54.995275
20,42,79,9,2019-04-24 20:40:36.819697
39,71,135,11,2019-04-24 20:41:20.202614
18,53,127,10,2019-04-24 20:42:03.775199
35,66,135,11,2019-04-24 20:42:50.174380
29,54,135,11,2019-04-24 20:43:36.254513
43,71,151,11,2019-04-24 20:44:22.087064
47,76,151,11,2019-04-24 20:45:07.354661
52,87,127,11,2019-04-24 20:46:04.080880
35,58,119,11,2019-04-24 20:46:43.556340
56,82,159,11,2019-04-24 20:47:29.147296
30,58,63,11,2019-04-24 20:48:14.265244
43,68,143,11,2019-04-24 20:49:02.268677
15,36,183,11,2019-04-24 20:49:50.213615
27,49,175,11,2019-04-24 20:50:38.237843
29,68,111,11,2019-04-24 20:51:18.864681
35,67,111,11,2019-04-24 20:52:03.536584
57,88,143,11,2019-04-24 20:52:52.448166
50,86,127,11,2019-04-24 20:53:43.922809
56,90,159,11,2019-04-24 20:54:25.215990
51,85,167,11,2019-04-24 20:55:05.945644
33,63,151,11,2019-04-24 20:55:49.883068
22,53,175,11,2019-04-24 20:56:30.592684
44,71,175,11,2019-04-24 20:57:15.897559
18,53,103,9,2019-04-24 20:58:07.590943
46,81,167,11,2019-04-24 20:58:59.145457
34,64,111,10,2019-04-24 20:59:42.780861
52,82,167,11,2019-04-24 21:00:25.323164
47,78,111,11,2019-04-24 21:01:12.426654
42,74,175,11,2019-04-24 21:01:59.224044
14,45,167,10,2019-04-24 21:02:45.572172
39,76,159,11,2019-04-24 21:03:31.175097
7,33,167,8,2019-04-24 21:04:13.010826
54,82,183,11,2019-04-24 21:05:03.991826
33,60,199,11,2019-04-24 21:05:57.659408
37,66,111,11,2019-04-24 21:06:42.212229
50,77,183,11,2019-04-24 21:07:23.068988
61,87,127,11,2019-04-24 21:08:10.538082
47,78,175,11,2019-04-24 21:09:00.421472
52,80,167,11,2019-04-24 21:09:39.938021
38,76,159,11,2019-04-24 21:10:25.689608
61,100,175,11,2019-04-24 21:11:22.439581
21,54,151,9,2019-04-24 21:12:05.794120
42,71,111,11,2019-04-24 21:12:52.113144
41,75,143,11,2019-04-24 21:13:40.253316
25,48,167,11,2019-04-24 21:14:25.942000
53,83,143,11,2019-04-24 21:15:16.019905
41,72,167,11,2019-04-24 21:15:58.125885
40,65,119,11,2019-04-24 21:16:48.954574
42,75,143,11,2019-04-24 21:17:37.192313
44,72,119,11,2019-04-24 21:18:23.719817
13,34,183,11,2019-04-24 21:19:04.623236
51,82,119,11,2019-04-24 21:19:52.117007
49,84,167,11,2019-04-24 21:20:42.804867
26,55,183,11,2019-04-24 21:21:24.743967
38,74,143,11,2019-04-24 21:22:04.792224
21,57,87,11,2019-04-24 21:22:48.213583
33,57,119,10,2019-04-24 21:23:34.968786
34,64,143,11,2019-04-24 21:24:22.474743
45,71,119,11,2019-04-24 21:25:07.013772
54,84,151,11,2019-04-24 21:25:56.910707
46,80,159,11,2019-04-24 21:26:50.595457
36,73,119,11,2019-04-24 21:27:43.619135
19,41,191,11,2019-04-24 21:28:22.351796
50,87,167,11,2019-04-24 21:29:08.776269
40,73,127,11,2019-04-24 21:29:55.963080
25,52,175,11,2019-04-24 21:30:46.273569
29,52,183,11,2019-04-24 21:31:31.604083
28,68,167,11,2019-04-24 21:32:16.690178
19,50,167,11,2019-04-24 21:33:03.077121
23,53,183,11,2019-04-24 21:33:47.475577
22,51,143,9,2019-04-24 21:34:27.898725
56,88,151,11,2019-04-24 21:35:20.136392
76,107,143,11,2019-04-24 21:36:11.765739
61,89,135,11,2019-04-24 21:37:04.424975
37,62,183,10,2019-04-24 21:37:47.182880
9,31,119,11,2019-04-24 21:38:25.125457
54,79,135,11,2019-04-24 21:39:17.580814
35,69,111,8,2019-04-24 21:40:01.779167
35,72,111,11,2019-04-24 21:40:45.390417
62,96,183,11,2019-04-24 21:41:35.101945
32,56,167,10,2019-04-24 21:42:22.654738
48,78,135,11,2019-04-24 21:43:10.331147
47,78,111,11,2019-04-24 21:43:57.384321
38,72,151,11,2019-04-24 21:44:47.803329
57,79,143,11,2019-04-24 21:45:38.836879
59,88,143,11,2019-04-24 21:46:27.651794
45,84,151,11,2019-04-24 21:47:09.856683
56,88,135,11,2019-04-24 21:48:04.631174
45,87,151,11,2019-04-24 21:48:51.635337
71,99,151,11,2019-04-24 21:49:47.101502
60,99,151,11,2019-04-24 21:50:39.132130
43,71,119,11,2019-04-24 21:51:23.970150
27,56,183,11,2019-04-24 21:52:09.210024
43,71,127,11,2019-04-24 21:53:00.133518
31,58,199,11,2019-04-24 21:53:41.828956
56,89,127,11,2019-04-24 21:54:32.975320
58,89,175,11,2019-04-24 21:55:23.781690
66,96,119,11,2019-04-24 21:56:16.174566
52,86,167,11,2019-04-24 21:57:07.709031
48,88,95,11,2019-04-24 21:58:00.333960
28,60,151,10,2019-04-24 21:58:47.710519
31,57,183,11,2019-04-24 21:59:36.629721
28,58,183,10,2019-04-24 22:00:20.538312
52,87,167,11,2019-04-24 22:01:07.354686
52,79,159,11,2019-04-24 22:01:53.636740
59,94,159,11,2019-04-24 22:02:49.718657
39,82,103,11,2019-04-24 22:03:38.368527
49,78,151,11,2019-04-24 22:04:30.411507
39,68,199,11,2019-04-24 22:05:24.173758
48,85,159,11,2019-04-24 22:06:16.801094
32,68,199,11,2019-04-24 22:06:59.601082
54,84,151,11,2019-04-24 22:07:50.632133
64,92,167,11,2019-04-24 22:08:39.610228
42,81,183,11,2019-04-24 22:09:31.430277
67,99,143,11,2019-04-24 22:10:20.057978
48,74,119,11,2019-04-24 22:11:09.314916
33,60,71,11,2019-04-24 22:11:51.889286
43,69,159,9,2019-04-24 22:12:42.347007
32,69,143,11,2019-04-24 22:13:22.973757
57,80,151,11,2019-04-24 22:14:20.337395
62,99,183,11,2019-04-24 22:15:12.984096
30,65,143,11,2019-04-24 22:15:57.132718
46,89,167,11,2019-04-24 22:16:42.518562
57,92,175,11,2019-04-24 22:17:34.288483
61,97,167,11,2019-04-24 22:18:22.145302
25,45,159,7,2019-04-24 22:19:09.890361
73,101,159,11,2019-04-24 22:19:54.773107
50,73,87,11,2019-04-24 22:20:48.452627
49,84,119,11,2019-04-24 22:21:40.024447
39,77,127,11,2019-04-24 22:22:31.554842
46,91,175,11,2019-04-24 22:23:23.212072
50,97,175,11,2019-04-24 22:24:13.586385
29,65,191,11,2019-04-24 22:25:07.690521
32,65,151,11,2019-04-24 22:25:57.883503
64,96,143,11,2019-04-24 22:26:47.383732
59,96,143,11,2019-04-24 22:27:41.285313
45,75,167,11,2019-04-24 22:28:30.347345
63,97,135,11,2019-04-24 22:29:21.859639
44,85,183,11,2019-04-24 22:30:12.057172
20,49,199,11,2019-04-24 22:30:59.577859
43,76,103,11,2019-04-24 22:31:48.012136
24,58,191,11,2019-04-24 22:32:41.380055
61,98,175,11,2019-04-24 22:33:24.767567
79,111,159,11,2019-04-24 22:34:13.057015
15,43,183,11,2019-04-24 22:34:59.990203
31,57,143,6,2019-04-24 22:35:42.669996
46,70,199,11,2019-04-24 22:36:29.880882
19,46,159,11,2019-04-24 22:37:15.462148
66,101,135,11,2019-04-24 22:38:06.091492
55,95,175,11,2019-04-24 22:39:02.134453
57,96,135,11,2019-04-24 22:39:47.412006
71,107,143,11,2019-04-24 22:40:42.813333
33,66,183,11,2019-04-24 22:41:31.177592
60,107,143,11,2019-04-24 22:42:27.900270
54,90,135,11,2019-04-24 22:43:14.733451
44,78,111,11,2019-04-24 22:44:00.626357
42,72,167,10,2019-04-24 22:44:51.480389
48,84,119,11,2019-04-24 22:45:45.522197
33,69,159,11,2019-04-24 22:46:30.597677
45,82,199,11,2019-04-24 22:47:23.721489
70,109,135,11,2019-04-24 22:48:17.053838
58,85,151,11,2019-04-24 22:49:08.656356
37,71,175,11,2019-04-24 22:49:54.756667
48,77,151,11,2019-04-24 22:50:44.613191
64,96,119,11,2019-04-24 22:51:37.324234
15,46,183,11,2019-04-24 22:52:30.968695
31,59,199,11,2019-04-24 22:53:18.591667
55,98,159,11,2019-04-24 22:54:06.484714
13,45,183,11,2019-04-24 22:54:53.878229
66,111,159,11,2019-04-24 22:55:56.014127
74,110,151,11,2019-04-24 22:56:49.651918
65,95,183,11,2019-04-24 22:57:46.000005
37,67,191,11,2019-04-24 22:58:38.307177
35,71,183,11,2019-04-24 22:59:34.125617
55,77,135,11,2019-04-24 23:00:13.808192
14,49,151,10,2019-04-24 23:01:05.251046
40,74,191,11,2019-04-24 23:01:57.108468
74,114,151,11,2019-04-24 23:02:47.508925
12,38,199,8,2019-04-24 23:03:28.968811
11,37,191,11,2019-04-24 23:04:14.587345
40,75,191,11,2019-04-24 23:05:07.137665
61,103,143,11,2019-04-24 23:05:55.761014
45,86,135,11,2019-04-24 23:06:45.187683
46,73,135,11,2019-04-24 23:07:36.224298
43,77,199,11,2019-04-24 23:08:27.348277
54,102,183,11,2019-04-24 23:09:15.628376
40,79,119,10,2019-04-24 23:10:01.289927
2,27,199,11,2019-04-24 23:10:47.938911
48,70,127,11,2019-04-24 23:11:36.059591
87,113,143,11,2019-04-24 23:12:26.354919
66,105,119,11,2019-04-24 23:13:16.078682
11,42,199,7,2019-04-24 23:14:03.731857
83,112,151,11,2019-04-24 23:15:01.258645
27,61,167,10,2019-04-24 23:15:47.778820
48,86,143,11,2019-04-24 23:16:38.463637
68,106,191,11,2019-04-24 23:17:32.399334
47,76,199,11,2019-04-24 23:18:18.486565
51,91,167,11,2019-04-24 23:19:11.480414
31,66,143,11,2019-04-24 23:19:54.488601
33,72,167,11,2019-04-24 23:20:43.649634
73,107,143,11,2019-04-24 23:21:42.239102
72,102,119,11,2019-04-24 23:22:39.215755
43,72,183,11,2019-04-24 23:23:23.542397
57,98,127,11,2019-04-24 23:24:18.688981
67,98,143,11,2019-04-24 23:25:12.607929
53,85,191,11,2019-04-24 23:26:04.532039
68,102,127,11,2019-04-24 23:26:56.813653
54,84,151,11,2019-04-24 23:27:47.030134
22,63,183,11,2019-04-24 23:28:38.656325
58,95,175,11,2019-04-24 23:29:32.586163
63,106,183,11,2019-04-24 23:30:18.865276
59,89,159,11,2019-04-24 23:31:12.990571
42,72,199,11,2019-04-24 23:32:05.582296
56,100,199,11,2019-04-24 23:33:05.584045
56,90,159,11,2019-04-24 23:33:53.671638
75,118,191,11,2019-04-24 23:34:49.960218
64,98,199,11,2019-04-24 23:35:48.644562
47,90,159,11,2019-04-24 23:36:35.429124
65,106,175,11,2019-04-24 23:37:22.092923
66,98,119,11,2019-04-24 23:38:17.798144
63,97,191,11,2019-04-24 23:39:12.673080
62,92,167,11,2019-04-24 23:40:04.015854
45,70,159,10,2019-04-24 23:40:46.033123
76,120,143,11,2019-04-24 23:41:45.670106
72,106,159,11,2019-04-24 23:42:35.584149
67,107,167,11,2019-04-24 23:43:34.520230
31,67,183,11,2019-04-24 23:44:24.131529
50,84,191,11,2019-04-24 23:45:13.600296
59,96,175,11,2019-04-24 23:46:06.066596
40,69,151,9,2019-04-24 23:46:57.053724
41,77,191,11,2019-04-24 23:47:42.226578
59,105,175,11,2019-04-24 23:48:34.130498
41,94,151,11,2019-04-24 23:49:26.303952
57,102,199,11,2019-04-24 23:50:18.460550
66,110,167,11,2019-04-24 23:51:10.291424
70,105,175,11,2019-04-24 23:52:03.473729
56,95,95,11,2019-04-24 23:52:54.958578
82,119,151,11,2019-04-24 23:53:43.992767
28,60,175,11,2019-04-24 23:54:21.317116
49,86,183,11,2019-04-24 23:55:11.379238
71,110,159,11,2019-04-24 23:56:04.639915
63,101,159,11,2019-04-24 23:57:05.536124
72,114,135,11,2019-04-24 23:57:53.912695
65,108,127,11,2019-04-24 23:58:53.029100
57,85,191,11,2019-04-24 23:59:46.394200
36,74,199,11,2019-04-25 00:00:33.915282
69,105,135,11,2019-04-25 00:01:23.249661
69,104,191,11,2019-04-25 00:02:15.602167
37,75,191,11,2019-04-25 00:03:04.912143
74,122,159,11,2019-04-25 00:04:01.032662
76,112,175,11,2019-04-25 00:04:52.748459
63,106,191,11,2019-04-25 00:05:48.043645
64,95,175,11,2019-04-25 00:06:46.125696
38,72,127,11,2019-04-25 00:07:37.409622
36,69,191,11,2019-04-25 00:08:20.003821
58,93,183,11,2019-04-25 00:09:14.629968
66,98,191,11,2019-04-25 00:10:09.171361
73,102,167,11,2019-04-25 00:11:08.280304
31,71,191,11,2019-04-25 00:11:57.388592
74,115,135,11,2019-04-25 00:12:51.743905
69,108,135,11,2019-04-25 00:13:43.186715
75,121,159,11,2019-04-25 00:14:35.389767
79,112,151,11,2019-04-25 00:15:26.287372
100,138,151,11,2019-04-25 00:16:20.859905
85,120,151,11,2019-04-25 00:17:12.616655
34,73,175,9,2019-04-25 00:18:03.257947
73,112,151,11,2019-04-25 00:18:57.390373
38,82,199,11,2019-04-25 00:19:45.106511
80,115,143,11,2019-04-25 00:20:43.329326
59,101,191,11,2019-04-25 00:21:44.202641
71,105,175,11,2019-04-25 00:22:30.804333
68,107,143,11,2019-04-25 00:23:27.723452
50,102,191,11,2019-04-25 00:24:17.694490
27,65,191,11,2019-04-25 00:25:03.982447
54,96,167,11,2019-04-25 00:25:51.406690
52,79,103,11,2019-04-25 00:26:43.027598
97,135,167,11,2019-04-25 00:27:35.311117
43,74,191,11,2019-04-25 00:28:24.731946
77,107,151,11,2019-04-25 00:29:10.008378
45,78,191,11,2019-04-25 00:30:02.476343
84,121,175,11,2019-04-25 00:30:55.560566
80,117,151,11,2019-04-25 00:31:55.734536
68,108,183,11,2019-04-25 00:32:45.563966
45,83,103,11,2019-04-25 00:33:37.609411
80,119,135,11,2019-04-25 00:34:33.956182
87,119,143,11,2019-04-25 00:35:23.796894
37,74,175,10,2019-04-25 00:36:12.861436
61,94,143,11,2019-04-25 00:37:09.672711
70,102,127,11,2019-04-25 00:38:03.021016
67,100,199,11,2019-04-25 00:39:00.369423
66,104,143,11,2019-04-25 00:39:42.516591
62,90,191,11,2019-04-25 00:40:36.490088
33,72,183,11,2019-04-25 00:41:27.719647
73,105,199,11,2019-04-25 00:42:19.823807
69,107,183,11,2019-04-25 00:43:15.396003
76,107,167,11,2019-04-25 00:44:12.202257
63,102,135,11,2019-04-25 00:45:05.496154
83,123,183,11,2019-04-25 00:45:56.947406
63,93,183,11,2019-04-25 00:46:47.935222
37,68,103,9,2019-04-25 00:47:37.940267
63,94,167,11,2019-04-25 00:48:30.475439
37,65,167,6,2019-04-25 00:49:12.748098
84,117,167,11,2019-04-25 00:49:55.360968
73,111,167,11,2019-04-25 00:50:47.155741
82,113,175,11,2019-04-25 00:51:38.282743
59,102,143,11,2019-04-25 00:52:37.066217
73,111,199,11,2019-04-25 00:53:23.867307
43,78,119,11,2019-04-25 00:54:12.746202
69,105,175,11,2019-04-25 00:55:04.104639
42,77,191,11,2019-04-25 00:55:57.174952
83,112,175,11,2019-04-25 00:56:47.507233
46,79,199,11,2019-04-25 00:57:35.092069
55,98,183,11,2019-04-25 00:58:19.646884
56,92,111,11,2019-04-25 00:59:07.829362
70,102,151,11,2019-04-25 00:59:58.112297
24,62,159,11,2019-04-25 01:00:41.719548
73,115,175,11,2019-04-25 01:01:38.989577
46,79,191,10,2019-04-25 01:02:30.291867
93,127,135,11,2019-04-25 01:03:19.560549
48,98,175,11,2019-04-25 01:04:09.785419
44,86,151,9,2019-04-25 01:05:01.892651
78,116,199,11,2019-04-25 01:05:56.326402
31,74,175,11,2019-04-25 01:06:41.979351
39,82,183,11,2019-04-25 01:07:30.231956
75,110,183,11,2019-04-25 01:08:22.356431
34,67,167,7,2019-04-25 01:09:14.517134
56,86,111,11,2019-04-25 01:09:57.276921
96,124,127,11,2019-04-25 01:10:42.341241
25,60,191,11,2019-04-25 01:11:29.662657
41,86,191,11,2019-04-25 01:12:15.605263
84,114,175,11,2019-04-25 01:13:05.783205
59,102,151,11,2019-04-25 01:13:58.206366
77,116,191,11,2019-04-25 01:14:49.222149
58,98,175,11,2019-04-25 01:15:38.896186
37,77,167,9,2019-04-25 01:16:24.568652
33,63,167,9,2019-04-25 01:17:13.571582
59,95,127,11,2019-04-25 01:18:10.791293
74,119,199,11,2019-04-25 01:19:08.971853
63,112,175,11,2019-04-25 01:19:59.924504
45,83,135,9,2019-04-25 01:20:45.943696
81,114,191,11,2019-04-25 01:21:42.948394
73,115,175,11,2019-04-25 01:22:39.420801
51,93,183,11,2019-04-25 01:23:26.454074
71,102,167,11,2019-04-25 01:24:21.257028
64,94,159,11,2019-04-25 01:25:16.308488
90,123,143,11,2019-04-25 01:26:05.077467
